block_id	category	recommended_tags	namespace	sources
tconstruct:earth_vanilla_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ender_earth_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ender_ender_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ender_enderbark_roots	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ender_ichor_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ender_sky_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ender_slime_fern	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ender_slime_sapling	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ender_slime_tall_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ender_slime_vine	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ender_vanilla_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:enderbark_button	wooden_buttons	burnt:wooden_buttons	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:enderbark_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:enderbark_roots	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:greenheart_button	wooden_buttons	burnt:wooden_buttons	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:greenheart_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ichor_earth_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ichor_ender_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ichor_enderbark_roots	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ichor_ichor_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ichor_sky_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ichor_slime_fern	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ichor_slime_leaves	leaves	minecraft:leaves	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ichor_slime_sapling	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ichor_slime_tall_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:ichor_vanilla_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:potted_blood_slime_fern	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:potted_blood_slime_sapling	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:potted_earth_slime_fern	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:potted_earth_slime_sapling	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:potted_ender_slime_fern	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:potted_ender_slime_sapling	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:potted_ichor_slime_fern	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:potted_ichor_slime_sapling	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:potted_sky_slime_fern	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:potted_sky_slime_sapling	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:sky_earth_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:sky_ender_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:sky_enderbark_roots	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:sky_ichor_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:sky_sky_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:sky_slime_fern	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:sky_slime_sapling	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:sky_slime_tall_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:sky_slime_vine	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:sky_vanilla_slime_grass	plants_will_burn	burnt:plants_will_burn	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:skyroot_button	wooden_buttons	burnt:wooden_buttons	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
tconstruct:skyroot_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
the_finley_dimension_remastered:ash_shrub	plants_will_burn	burnt:plants_will_burn	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:ashen_button	wooden_buttons	burnt:wooden_buttons	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:ashen_fence	wooden_fences	minecraft:wooden_fences	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:ashen_fence_gate	fence_gates	minecraft:fence_gates	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:ashen_planks	planks	minecraft:planks	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:ashen_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:ashen_slab	wooden_slabs	minecraft:wooden_slabs	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:ashen_stairs	wooden_stairs	minecraft:wooden_stairs	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:blood_flower	plants_will_burn	burnt:plants_will_burn	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:finley_flower	plants_will_burn	burnt:plants_will_burn	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:finley_grass_block	plants_will_burn	burnt:plants_will_burn	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:finley_grass_short	plants_will_burn	burnt:plants_will_burn	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:finley_wood_button	wooden_buttons	burnt:wooden_buttons	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:finley_wood_fence	wooden_fences	minecraft:wooden_fences	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:finley_wood_fence_gate	fence_gates	minecraft:fence_gates	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:finley_wood_planks	planks	minecraft:planks	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:finley_wood_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:finley_wood_slab	wooden_slabs	minecraft:wooden_slabs	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:finley_wood_stairs	wooden_stairs	minecraft:wooden_stairs	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:living_grass	plants_will_burn	burnt:plants_will_burn	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:living_grass_block	plants_will_burn	burnt:plants_will_burn	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:living_wood_button	wooden_buttons	burnt:wooden_buttons	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:living_wood_fence	wooden_fences	minecraft:wooden_fences	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:living_wood_fence_gate	fence_gates	minecraft:fence_gates	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:living_wood_planks	planks	minecraft:planks	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:living_wood_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:living_wood_slab	wooden_slabs	minecraft:wooden_slabs	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_finley_dimension_remastered:living_wood_stairs	wooden_stairs	minecraft:wooden_stairs	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
the_flesh_that_hates:flesh_foliage	leaves	minecraft:leaves	the_flesh_that_hates	TFTH 1.1b.jar
the_flesh_that_hates:flesh_grass	plants_will_burn	burnt:plants_will_burn	the_flesh_that_hates	TFTH 1.1b.jar
the_flesh_that_hates:flesh_sapling	plants_will_burn	burnt:plants_will_burn	the_flesh_that_hates	TFTH 1.1b.jar
the_flesh_that_hates:flesh_small_grass	plants_will_burn	burnt:plants_will_burn	the_flesh_that_hates	TFTH 1.1b.jar
the_flesh_that_hates:flesh_spike_grass	plants_will_burn	burnt:plants_will_burn	the_flesh_that_hates	TFTH 1.1b.jar
twilightforest:beanstalk_grower	crops	minecraft:crops,burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:canopy_button	wooden_buttons	burnt:wooden_buttons	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:canopy_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:canopy_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:cinder_log	logs_that_burn	minecraft:logs_that_burn,minecraft:logs	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:cinder_wood	logs_that_burn	minecraft:logs_that_burn,minecraft:logs	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:clover_patch	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:dark_button	wooden_buttons	burnt:wooden_buttons	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:dark_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:darkwood_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:fallen_leaves	leaves	minecraft:leaves	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:giant_leaves	leaves	minecraft:leaves	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:giant_log	logs_that_burn	minecraft:logs_that_burn,minecraft:logs	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:hardened_dark_leaves	leaves	minecraft:leaves	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:hollow_oak_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:huge_lily_pad	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:huge_mushgloom_stem	logs_that_burn	minecraft:logs_that_burn,minecraft:logs	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:huge_water_lily	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:mangrove_button	wooden_buttons	burnt:wooden_buttons	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:mangrove_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:mangrove_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:mining_button	wooden_buttons	burnt:wooden_buttons	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:mining_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:mining_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:moss_patch	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:mossy_nagastone_pillar	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:mossy_nagastone_stairs_left	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:mossy_nagastone_stairs_right	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:potted_canopy_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:potted_darkwood_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:potted_hollow_oak_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:potted_mangrove_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:potted_mining_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:potted_rainbow_oak_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:potted_sorting_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:potted_time_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:potted_transformation_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:potted_twilight_oak_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:rainbow_oak_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:sorting_button	wooden_buttons	burnt:wooden_buttons	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:sorting_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:sorting_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:time_button	wooden_buttons	burnt:wooden_buttons	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:time_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:time_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:torchberry_plant	crops	minecraft:crops,burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:transformation_button	wooden_buttons	burnt:wooden_buttons	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:transformation_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:transformation_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:twilight_oak_button	wooden_buttons	burnt:wooden_buttons	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:twilight_oak_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
twilightforest:twilight_oak_sapling	plants_will_burn	burnt:plants_will_burn	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
undergarden:blisterberry_bush	crops	minecraft:crops,burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:blood_mushroom	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:blood_mushroom_stem	logs_that_burn	minecraft:logs_that_burn,minecraft:logs	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:droopvine	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:glitterkelp	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:glitterkelp_plant	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:grongle_button	wooden_buttons	burnt:wooden_buttons	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:grongle_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:grongle_sapling	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:hanging_grongle_leaves	leaves	minecraft:leaves	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:indigo_mushroom	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:indigo_mushroom_stem	logs_that_burn	minecraft:logs_that_burn,minecraft:logs	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:ink_mushroom	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:ink_mushroom_stem	logs_that_burn	minecraft:logs_that_burn,minecraft:logs	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:potted_blood_mushroom	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:potted_grongle_sapling	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:potted_indigo_mushroom	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:potted_ink_mushroom	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:potted_smogstem_sapling	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:potted_veil_mushroom	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:potted_wigglewood_sapling	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:smogstem_button	wooden_buttons	burnt:wooden_buttons	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:smogstem_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:smogstem_sapling	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:underbean_bush	crops	minecraft:crops,burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:veil_mushroom	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:veil_mushroom_stem	logs_that_burn	minecraft:logs_that_burn,minecraft:logs	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:wigglewood_button	wooden_buttons	burnt:wooden_buttons	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:wigglewood_pressure_plate	wooden_pressure_plates	burnt:wooden_pressure_plates	undergarden	The_Undergarden-1.20.1-0.8.14.jar
undergarden:wigglewood_sapling	plants_will_burn	burnt:plants_will_burn	undergarden	The_Undergarden-1.20.1-0.8.14.jar
unearthed:beige_limestone_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:conglomerate_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:dolomite_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:gabbro_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:granodiorite_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:grey_limestone_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:kimberlite_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:limestone_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:mossy_cobbled_phyllite	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:mossy_cobbled_slate	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:mossy_phyllite_bricks	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:mossy_slate_bricks	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:mudstone_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:phyllite_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:quartzite_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:rhyolite_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:sandstone_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:siltstone_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:slate_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:stone_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
unearthed:white_granite_grassy_regolith	plants_will_burn	burnt:plants_will_burn	unearthed	UnEarthed-2.3.0-1.20.1-forge-all.jar
